"candidate_id","issue_id","source_group_id","revision","year","title_guess","context","source_url","ocr_text_url","status"
"bostoncookingsch19hill_2-3974","bostoncookingsch19hill_2","american-cookery-magazine","rev2","1896","Rhubarb  Pie","to fill a cup. To the juice add water, Rhubarb Pie Line an agate or white-lined pie plate with good pastry. Have ready a pint of rhubarb, cut in thin slices. 32 The Boston Cooking-School Magazine Beat an egg, and into it beat one cup","https://archive.org/details/bostoncookingsch19hill_2","https://archive.org/download/bostoncookingsch19hill_2/bostoncookingsch19hill_2_djvu.txt","needs_review"
"bostoncookingsch19hill_2-3976","bostoncookingsch19hill_2","american-cookery-magazine","rev2","1896","Line  an  agate  or  white-lined  pie","Rhubarb Pie Line an agate or white-lined pie plate with good pastry. Have ready a pint of rhubarb, cut in thin slices. 32 The Boston Cooking-School Magazine Beat an egg, and into it beat one cup -and a fourth of sugar, two tablespoon- fuls of flour, and a scant half a tea-","https://archive.org/details/bostoncookingsch19hill_2","https://archive.org/download/bostoncookingsch19hill_2/bostoncookingsch19hill_2_djvu.txt","needs_review"
"bostoncookingsch19hill_2-3977","bostoncookingsch19hill_2","american-cookery-magazine","rev2","1896","plate  with  good  pastry.  Have  ready","Rhubarb Pie Line an agate or white-lined pie plate with good pastry. Have ready a pint of rhubarb, cut in thin slices. 32 The Boston Cooking-School Magazine Beat an egg, and into it beat one cup -and a fourth of sugar, two tablespoon- fuls of flour, and a scant half a tea- spoonful of salt, mixed together, and","https://archive.org/details/bostoncookingsch19hill_2","https://archive.org/download/bostoncookingsch19hill_2/bostoncookingsch19hill_2_djvu.txt","needs_review"
"bostoncookingsch19hill_2-3993","bostoncookingsch19hill_2","american-cookery-magazine","rev2","1896","bits  of  butter,  and  cover  with  pastry.","spoonful of salt, mixed together, and stir the rhubarb into the mixture. Turn into the lined plate, dot with bits of butter, and cover with pastry. Brush the lower edge of paste with water, before putting the upper crust in place, then press the edges together firmly, and brush over again with water. Bake in a moderate oven until the pastry is well browned. Strawberry Cream Mix half a cup of sugar, a cup of strawberry pulp, and a pint of double cream. Beat with a Dover egg-beater until solid to the bottom of the bowl, or use a ' ' whip churn, ' ' and take off the","https://archive.org/details/bostoncookingsch19hill_2","https://archive.org/download/bostoncookingsch19hill_2/bostoncookingsch19hill_2_djvu.txt","needs_review"
"bostoncookingsch19hill_2-3994","bostoncookingsch19hill_2","american-cookery-magazine","rev2","1896","Brush  the  lower  edge  of  paste  with","stir the rhubarb into the mixture. Turn into the lined plate, dot with bits of butter, and cover with pastry. Brush the lower edge of paste with water, before putting the upper crust in place, then press the edges together firmly, and brush over again with water. Bake in a moderate oven until the pastry is well browned. Strawberry Cream Mix half a cup of sugar, a cup of strawberry pulp, and a pint of double cream. Beat with a Dover egg-beater until solid to the bottom of the bowl, or use a ' ' whip churn, ' ' and take off the froth as it rises. Serve, thoroughly","https://archive.org/details/bostoncookingsch19hill_2","https://archive.org/download/bostoncookingsch19hill_2/bostoncookingsch19hill_2_djvu.txt","needs_review"
"bostoncookingsch19hill_2-3995","bostoncookingsch19hill_2","american-cookery-magazine","rev2","1896","water,  before  putting  the  upper  crust","Turn into the lined plate, dot with bits of butter, and cover with pastry. Brush the lower edge of paste with water, before putting the upper crust in place, then press the edges together firmly, and brush over again with water. Bake in a moderate oven until the pastry is well browned. Strawberry Cream Mix half a cup of sugar, a cup of strawberry pulp, and a pint of double cream. Beat with a Dover egg-beater until solid to the bottom of the bowl, or use a ' ' whip churn, ' ' and take off the froth as it rises. Serve, thoroughly •chilled, in glasses or in meringue shells.","https://archive.org/details/bostoncookingsch19hill_2","https://archive.org/download/bostoncookingsch19hill_2/bostoncookingsch19hill_2_djvu.txt","needs_review"
"bostoncookingsch19hill_2-3999","bostoncookingsch19hill_2","american-cookery-magazine","rev2","1896","the  pastry  is  well  browned.","in place, then press the edges together firmly, and brush over again with water. Bake in a moderate oven until the pastry is well browned. Strawberry Cream Mix half a cup of sugar, a cup of strawberry pulp, and a pint of double cream. Beat with a Dover egg-beater until solid to the bottom of the bowl, or use a ' ' whip churn, ' ' and take off the froth as it rises. Serve, thoroughly •chilled, in glasses or in meringue shells. Strawberry Syrup for Ice-cream Boil three-fourths a cup of sugar and half a v^up of water ten minutes.","https://archive.org/details/bostoncookingsch19hill_2","https://archive.org/download/bostoncookingsch19hill_2/bostoncookingsch19hill_2_djvu.txt","needs_review"
"bostoncookingsch19hill_2-4008","bostoncookingsch19hill_2","american-cookery-magazine","rev2","1896","•chilled,  in  glasses  or  in  meringue  shells.","until solid to the bottom of the bowl, or use a ' ' whip churn, ' ' and take off the froth as it rises. Serve, thoroughly •chilled, in glasses or in meringue shells. Strawberry Syrup for Ice-cream Boil three-fourths a cup of sugar and half a v^up of water ten minutes. Let cool, and add to a cup of fresh strawberry juice and pulp. To pre- pare the berries, crush part of a basket of berries, and press them through a fine sieve. College Jces Serve a plain vanilla cream-ice in","https://archive.org/details/bostoncookingsch19hill_2","https://archive.org/download/bostoncookingsch19hill_2/bostoncookingsch19hill_2_djvu.txt","needs_review"
"bostoncookingsch19hill_3-1643","bostoncookingsch19hill_3","american-cookery-magazine","rev2","1896","whole  into  a  soft  paste.  Spread  a","with double that quantity of sifted sugar, a little orange-flower water, and sufficient whites of eggs to form the whole into a soft paste. Spread a coating of this all over the surface of the cake, and, when it has become cold and hard, a second and different icing is to be put on over this one. To make it, take eight whites of new-laid eggs Wedding Cake of Princess Maud of Wales in a large-sized basin, and add a pound and a half of sifted sugar and work to- gether with a wooden spoon, adding now and then a little strained lemon","https://archive.org/details/bostoncookingsch19hill_3","https://archive.org/download/bostoncookingsch19hill_3/bostoncookingsch19hill_3_djvu.txt","needs_review"
"bostoncookingsch19hill_3-3126","bostoncookingsch19hill_3","american-cookery-magazine","rev2","1896","paste.  Fill  halves  of  eggs  level  with","yolks through ricer, add a drop or two of some relish or sauce, with salt and pepper to taste. Mix to a smooth paste. Fill halves of eggs level with the mixture, put together, and fasten through ends with wooden tooth -picks, roll in beaten egg, then in crumbs, and fry in deep fat until golden brown. Remove tooth-picks, place on platter with slices of bacon around, and gar- nish the dish with nasturtium leaves. The centre-piece may be a green bowl filled with nasturtiums; or the little yellow bowls bought at Oriental shops are charming for flowers of yellow","https://archive.org/details/bostoncookingsch19hill_3","https://archive.org/download/bostoncookingsch19hill_3/bostoncookingsch19hill_3_djvu.txt","needs_review"
"bostoncookingsch19hill_3-3893","bostoncookingsch19hill_3","american-cookery-magazine","rev2","1896","Strawberry   Cream   Filling,    Plain   Cream   Decoration      (See  page  32)","Strawberry Charlotte Russe Strawberry Cream Filling, Plain Cream Decoration (See page 32) Graham Bread Melt two tablespoonfuls of butter in a cup of scalded milk. Add three- fourths a cup of molasses and a cake of compressed yeast, softened in one- fourth a cup of water. Stir in one teaspoonful of salt, two cups and a half of Graham flour, and one cup and a half of white flour. Beat thoroughly,","https://archive.org/details/bostoncookingsch19hill_3","https://archive.org/download/bostoncookingsch19hill_3/bostoncookingsch19hill_3_djvu.txt","needs_review"
"bostoncookingsch19hill_3-3972","bostoncookingsch19hill_3","american-cookery-magazine","rev2","1896","Rhubarb   Pie      (See  page  33)","and the prepared tomatoes set to chill Rhubarb Pie (See page 33) Serving Cucumber Salad To retain the proper crispness in a cucumber salad, serve the cucumbers, thoroughly crisped in ice water before drying and dressing, on a glass dish set into a second dish filled with crushed ice. Or fill a salad bowl with crushed ice, make a depression in the centre and line this carefully with the outer leaves of a head of lettuce, thus making a bowl that will hold the","https://archive.org/details/bostoncookingsch19hill_3","https://archive.org/download/bostoncookingsch19hill_3/bostoncookingsch19hill_3_djvu.txt","needs_review"
"bostoncookingsch19hill_3-4133","bostoncookingsch19hill_3","american-cookery-magazine","rev2","1896","Strawberry  Cream  Filling","sugar over the oval cakes, and spread the others with strawberry frosting. Strawberry Cream Filling Press strawberries, washed - and - drained, through a potato ricer. Dis- card as many seeds as possible. To a cup of double cream add a cup of the strawberry pulp and juice, half a cup of sugar, and, if convenient, a table- spoonful of lemon juice. Beat until thick to the bottom of the bowl. Chill, and use to fill eclairs or as a char- lotte russe filling, or as filling for orange, lemon, or pineapple jelly cups. Except for a charlotte russe filling, it is preferable to defer putting in place","https://archive.org/details/bostoncookingsch19hill_3","https://archive.org/download/bostoncookingsch19hill_3/bostoncookingsch19hill_3_djvu.txt","needs_review"
"bostoncookingsch19hill_3-4143","bostoncookingsch19hill_3","american-cookery-magazine","rev2","1896","lotte russe  filling,  or  as  filling  for","spoonful of lemon juice. Beat until thick to the bottom of the bowl. Chill, and use to fill eclairs or as a char- lotte russe filling, or as filling for orange, lemon, or pineapple jelly cups. Except for a charlotte russe filling, it is preferable to defer putting in place until just before serving. For a char- lotte russe filling, vanilla is often used instead of the lemon juice. Strawberry Frosting Cook half a cup of strawberries, half a cup of sugar, and two or three table- spoonfuls of water very slowly, until the berries are softened and the syrup","https://archive.org/details/bostoncookingsch19hill_3","https://archive.org/download/bostoncookingsch19hill_3/bostoncookingsch19hill_3_djvu.txt","needs_review"
"bostoncookingsch19hill_3-4145","bostoncookingsch19hill_3","american-cookery-magazine","rev2","1896","Except  for  a  charlotte  russe  filling,  it","and use to fill eclairs or as a char- lotte russe filling, or as filling for orange, lemon, or pineapple jelly cups. Except for a charlotte russe filling, it is preferable to defer putting in place until just before serving. For a char- lotte russe filling, vanilla is often used instead of the lemon juice. Strawberry Frosting Cook half a cup of strawberries, half a cup of sugar, and two or three table- spoonfuls of water very slowly, until the berries are softened and the syrup Moulds of Butter and Utensils for shaping them (See page 41)","https://archive.org/details/bostoncookingsch19hill_3","https://archive.org/download/bostoncookingsch19hill_3/bostoncookingsch19hill_3_djvu.txt","needs_review"
"bostoncookingsch19hill_3-4163","bostoncookingsch19hill_3","american-cookery-magazine","rev2","1896","a  pastry  bag  and  plain  tube  to  shape","Strawberry Cream Cakes, No. 2 Bake the cream cakes as before. Use a pastry bag and plain tube to shape the cakes. Make some long and nar- is of bright color. Strain off the syrup, add a tablespoonful, or a little less, of lemon juice, and confectioner's sugar to make a stiff paste. Seasonable Recipes 33","https://archive.org/details/bostoncookingsch19hill_3","https://archive.org/download/bostoncookingsch19hill_3/bostoncookingsch19hill_3_djvu.txt","needs_review"
"bostoncookingsch19hill_4-3854","bostoncookingsch19hill_4","american-cookery-magazine","rev2","1896","three  layers  of  paste.","an inch thick. Brush this very lightly with softened butter. Then fold from the sides toward the centre, to make three layers of paste. Across this cut strips three-fourths an inch wide. Take each sepa- rately, and twist from the ends in opposite directions. Dispose these in this shape, ""8's,"" on the baking- pan. When light, bake about twenty-five minutes. When partly cold, brush over with a thick syrup, beaten","https://archive.org/details/bostoncookingsch19hill_4","https://archive.org/download/bostoncookingsch19hill_4/bostoncookingsch19hill_4_djvu.txt","needs_review"
"bostoncookingsch19hill_4-4009","bostoncookingsch19hill_4","american-cookery-magazine","rev2","1896","may  be  of  uniform  size.  With  pastry","will hold these in place. With a bis- cuit cutter and pencil mark out rounds upon the paper, that the cups and rings may be of uniform size. With pastry bag and plain tube shape rings of me- ringue mixture upon half of the rounds, and completely fill the other half of the rounds with me- ringue. Sprinkle with granu- lated sugar, and bake in a very moderate oven, until the mixture is cooked throughout and delicately colored on top. It should take about three- fourths an hour. Increase the heat near the end of the bak- ing. Invert the papers, first","https://archive.org/details/bostoncookingsch19hill_4","https://archive.org/download/bostoncookingsch19hill_4/bostoncookingsch19hill_4_djvu.txt","needs_review"
"bostoncookingsch19hill_4-4030","bostoncookingsch19hill_4","american-cookery-magazine","rev2","1896","Meringue  Mixture","form cups. Fill with whipped cream and strawberries. Meringue Mixture Beat half a pound or one cup of white of egg to a very stiff froth. Take a pound, or two cups, of fine granulated sugar. Beat two tablespoonfuls into Meringue Cups with Strawberries and Cream Meringue Cups with Strawberries","https://archive.org/details/bostoncookingsch19hill_4","https://archive.org/download/bostoncookingsch19hill_4/bostoncookingsch19hill_4_djvu.txt","needs_review"
"bostoncookingsch19hill_4-4041","bostoncookingsch19hill_4","american-cookery-magazine","rev2","1896","Meringue  Cups  with   Strawberries  and   Cream","sugar. Beat two tablespoonfuls into Meringue Cups with Strawberries and Cream Meringue Cups with Strawberries and Cream Cover hardwood an inch thick with strips of paper. A tack at each end the egg, and, when very stiff, again beat in two tablespoonfuls of sugar. Repeat a third time, and continue the beating until the mixture holds its","https://archive.org/details/bostoncookingsch19hill_4","https://archive.org/download/bostoncookingsch19hill_4/bostoncookingsch19hill_4_djvu.txt","needs_review"
"bostoncookingsch19hill_4-4074","bostoncookingsch19hill_4","american-cookery-magazine","rev2","1896","paste  with  the  yolks  of  four","with a butter frosting, either mocha or chocolate between. Mix half a pound of almond paste with the yolks of four eggs (two whole eggs may be used), and knead on a board dredged with confectioner's sugar until of a consistency to roll out. Then roll into a sheet. Cut from this strips of size to surround the cakes. Cut the upper edge in points, and press around the cakes, leaving an open space on top. Roll the paste-covered cake in cocoa, and fill the open spaces with currant jelly, sprinkling the top with chopped pistachio nuts. Serve with tea or coffee.","https://archive.org/details/bostoncookingsch19hill_4","https://archive.org/download/bostoncookingsch19hill_4/bostoncookingsch19hill_4_djvu.txt","needs_review"
"bostoncookingsch19hill_4-4084","bostoncookingsch19hill_4","american-cookery-magazine","rev2","1896","Roll  the  paste-covered  cake  in  cocoa,","surround the cakes. Cut the upper edge in points, and press around the cakes, leaving an open space on top. Roll the paste-covered cake in cocoa, and fill the open spaces with currant jelly, sprinkling the top with chopped pistachio nuts. Serve with tea or coffee. an inch thick, fitted with a handle (as in i llustration) , press the ice from the mould. Junket Ice-cream (Vanilla) Heat four quarts of milk and one quart of double cream to ioo° F.","https://archive.org/details/bostoncookingsch19hill_4","https://archive.org/download/bostoncookingsch19hill_4/bostoncookingsch19hill_4_djvu.txt","needs_review"
"bostoncookingsch19hill_4-4159","bostoncookingsch19hill_4","american-cookery-magazine","rev2","1896","smooth  paste.  Stir  and  cook  until","late over hot water. Add half a cup of sugar, a teaspoonful of ground cin- namon, and boiling water to make a smooth paste. Stir and cook until glossy, adding water as needed, to make the mixture of a consistency to pour. Then dilute very gradually with the milk to be used for the ice-cream. Strain, and proceed as for junket cream with vanilla. Strawberry Ice- cream Stir one level table- spoonful of corn-","https://archive.org/details/bostoncookingsch19hill_4","https://archive.org/download/bostoncookingsch19hill_4/bostoncookingsch19hill_4_djvu.txt","needs_review"
"bostoncookingsch19hill_4-4174","bostoncookingsch19hill_4","american-cookery-magazine","rev2","1896","paste  with  a  little  cold","Stir one level table- spoonful of corn- starch to a smooth paste with a little cold milk, then cook in three cups of milk, scalded over hot wa- ter. Stir until the mix- ture thickens, add half Syrup showing density of about 28° sionally. Then add one cup of double cream, and turn into the can of the freezer. When cold, freeze to a mush.","https://archive.org/details/bostoncookingsch19hill_4","https://archive.org/download/bostoncookingsch19hill_4/bostoncookingsch19hill_4_djvu.txt","needs_review"
"bostoncookingsch19hill_5-3697","bostoncookingsch19hill_5","american-cookery-magazine","rev2","1896","milk  to  a  paste),  half  a  tea-","of two eggs, one-fourth a cup of butter, half a cup of pan- ada (bread crumb cooked in milk to a paste), half a tea- spoonful of salt, and a dash of paprika, and mix and pound to a smooth paste. Press this through a sieve, and fold in a scant cup of double cream, beaten solid. Poach a little of the forcemeat. If it be too soft, add the white of another egg, and, if tough, add more cream. Season more highly, if desired. Seasonable Recipes","https://archive.org/details/bostoncookingsch19hill_5","https://archive.org/download/bostoncookingsch19hill_5/bostoncookingsch19hill_5_djvu.txt","needs_review"
"bostoncookingsch19hill_5-3700","bostoncookingsch19hill_5","american-cookery-magazine","rev2","1896","to  a  smooth  paste.  Press  this","milk to a paste), half a tea- spoonful of salt, and a dash of paprika, and mix and pound to a smooth paste. Press this through a sieve, and fold in a scant cup of double cream, beaten solid. Poach a little of the forcemeat. If it be too soft, add the white of another egg, and, if tough, add more cream. Season more highly, if desired. Seasonable Recipes 27","https://archive.org/details/bostoncookingsch19hill_5","https://archive.org/download/bostoncookingsch19hill_5/bostoncookingsch19hill_5_djvu.txt","needs_review"
"bostoncookingsch19hill_5-4056","bostoncookingsch19hill_5","american-cookery-magazine","rev2","1896","Cherry  Pie","Then make a deep cut across the dough Cherry Pie in both directions (see page 338, Feb- ruary, 1906, magazine). Have ready two cups of boiled water, cooled to a lukewarm temperature, and into this put the ball of dough. It will sink to the bottom of the dish, but will gradu- ally rise as it becomes light. In about fifteen minutes it will float upon the water , a light , puffy ' ' sponge . ' ' Into this water and sponge stir a teaspoonful of salt and between six and seven cups of flour. Knead or pound the dough about","https://archive.org/details/bostoncookingsch19hill_5","https://archive.org/download/bostoncookingsch19hill_5/bostoncookingsch19hill_5_djvu.txt","needs_review"
"bostoncookingsch19hill_5-4121","bostoncookingsch19hill_5","american-cookery-magazine","rev2","1896","pastry   with    cold    water,","with bits of butter, a tablespoonful in all. Brush the edge of the pastry with cold water, and spread over the whole an upper crust. Press the two crusts to- gether closely on the edge, and brush the two edges with cold water. Bake about forty minutes. Tart cherries make the best pies. A little lemon juice improves a pie made with sweetish fruit. Rhubarb Fanchonettes","https://archive.org/details/bostoncookingsch19hill_5","https://archive.org/download/bostoncookingsch19hill_5/bostoncookingsch19hill_5_djvu.txt","needs_review"
"bostoncookingsch19hill_5-4123","bostoncookingsch19hill_5","american-cookery-magazine","rev2","1896","whole     an    upper    crust.","Brush the edge of the pastry with cold water, and spread over the whole an upper crust. Press the two crusts to- gether closely on the edge, and brush the two edges with cold water. Bake about forty minutes. Tart cherries make the best pies. A little lemon juice improves a pie made with sweetish fruit. Rhubarb Fanchonettes Select young and tender stalks of rhubarb. Peel, if needed, and cut the","https://archive.org/details/bostoncookingsch19hill_5","https://archive.org/download/bostoncookingsch19hill_5/bostoncookingsch19hill_5_djvu.txt","needs_review"
"bostoncookingsch19hill_5-4129","bostoncookingsch19hill_5","american-cookery-magazine","rev2","1896","Tart    cherries    make    the","and brush the two edges with cold water. Bake about forty minutes. Tart cherries make the best pies. A little lemon juice improves a pie made with sweetish fruit. Rhubarb Fanchonettes Select young and tender stalks of rhubarb. Peel, if needed, and cut the Seasonable Recipes 31","https://archive.org/details/bostoncookingsch19hill_5","https://archive.org/download/bostoncookingsch19hill_5/bostoncookingsch19hill_5_djvu.txt","needs_review"
"bostoncookingsch19hill_5-4130","bostoncookingsch19hill_5","american-cookery-magazine","rev2","1896","best  pies.     A  little  lemon","with cold water. Bake about forty minutes. Tart cherries make the best pies. A little lemon juice improves a pie made with sweetish fruit. Rhubarb Fanchonettes Select young and tender stalks of rhubarb. Peel, if needed, and cut the Seasonable Recipes 31","https://archive.org/details/bostoncookingsch19hill_5","https://archive.org/download/bostoncookingsch19hill_5/bostoncookingsch19hill_5_djvu.txt","needs_review"
"bostoncookingsch19hill_5-4164","bostoncookingsch19hill_5","american-cookery-magazine","rev2","1896","brownie  or  other  tins  with  pastry.  Fill","the beaten yolk of one or two eggs. Mix thoroughly, and set aside to become cold. Line small brownie or other tins with pastry. Fill these with the rhubarb mixture, and set into the oven to bake. Let cool a little, remove from the tins, coA^er with meringue, and return to the oven to cook the meringue. Meringue Beat the whites of two eggs until dry. Gradually beat in two level table- spoonfuls of granulated sugar, and continue the beating until the mixture is very stiff and glossy. Then cut and","https://archive.org/details/bostoncookingsch19hill_5","https://archive.org/download/bostoncookingsch19hill_5/bostoncookingsch19hill_5_djvu.txt","needs_review"
"bostoncookingsch19hill_6-3956","bostoncookingsch19hill_6","american-cookery-magazine","rev2","1896","Strawberry  Tarts","SEASONABLE RECIPES Strawberry Tarts Prepare a rich pastry, as for pies, enough for a small pie. Roll the pastry into a sheet and cut into seven rounds about three and a half inches in diameter. Heat one- fourth a cup of butter and half a cup of water to the boihng point, then sift in half a cup of pastry flour and stir and cook to a thick, smooth paste; turn this into a bowl and beat into it the yolk of an egg; when smooth beat in a","https://archive.org/details/bostoncookingsch19hill_6","https://archive.org/download/bostoncookingsch19hill_6/bostoncookingsch19hill_6_djvu.txt","needs_review"
"bostoncookingsch19hill_6-3958","bostoncookingsch19hill_6","american-cookery-magazine","rev2","1896","Prepare  a  rich  pastry,  as  for  pies,  enough","Strawberry Tarts Prepare a rich pastry, as for pies, enough for a small pie. Roll the pastry into a sheet and cut into seven rounds about three and a half inches in diameter. Heat one- fourth a cup of butter and half a cup of water to the boihng point, then sift in half a cup of pastry flour and stir and cook to a thick, smooth paste; turn this into a bowl and beat into it the yolk of an egg; when smooth beat in a whole egg, then pipe the mixture (chou-pastej on to the edge of","https://archive.org/details/bostoncookingsch19hill_6","https://archive.org/download/bostoncookingsch19hill_6/bostoncookingsch19hill_6_djvu.txt","needs_review"
"bostoncookingsch19hill_6-3959","bostoncookingsch19hill_6","american-cookery-magazine","rev2","1896","for  a  small  pie.      Roll  the  pastry","Strawberry Tarts Prepare a rich pastry, as for pies, enough for a small pie. Roll the pastry into a sheet and cut into seven rounds about three and a half inches in diameter. Heat one- fourth a cup of butter and half a cup of water to the boihng point, then sift in half a cup of pastry flour and stir and cook to a thick, smooth paste; turn this into a bowl and beat into it the yolk of an egg; when smooth beat in a whole egg, then pipe the mixture (chou-pastej on to the edge of the rounds of pastry set on to a","https://archive.org/details/bostoncookingsch19hill_6","https://archive.org/download/bostoncookingsch19hill_6/bostoncookingsch19hill_6_djvu.txt","needs_review"
"bostoncookingsch19hill_6-3965","bostoncookingsch19hill_6","american-cookery-magazine","rev2","1896","then  sift  in  half  a  cup  of  pastry","inches in diameter. Heat one- fourth a cup of butter and half a cup of water to the boihng point, then sift in half a cup of pastry flour and stir and cook to a thick, smooth paste; turn this into a bowl and beat into it the yolk of an egg; when smooth beat in a whole egg, then pipe the mixture (chou-pastej on to the edge of the rounds of pastry set on to a baking sheet. Bake in an oven of good heat at the bottom. It will take from fifteen to twenty minutes. Have ready, hulled, washed and drained, a basket of strawber- ries; cut the berries in halves and mix them with sugar; mix a cup of thick cream with","https://archive.org/details/bostoncookingsch19hill_6","https://archive.org/download/bostoncookingsch19hill_6/bostoncookingsch19hill_6_djvu.txt","needs_review"
"bostoncookingsch19hill_6-3967","bostoncookingsch19hill_6","american-cookery-magazine","rev2","1896","smooth  paste;   turn  this  into  a","cup of water to the boihng point, then sift in half a cup of pastry flour and stir and cook to a thick, smooth paste; turn this into a bowl and beat into it the yolk of an egg; when smooth beat in a whole egg, then pipe the mixture (chou-pastej on to the edge of the rounds of pastry set on to a baking sheet. Bake in an oven of good heat at the bottom. It will take from fifteen to twenty minutes. Have ready, hulled, washed and drained, a basket of strawber- ries; cut the berries in halves and mix them with sugar; mix a cup of thick cream with three tablespoonfuls of sugar and half a tea- spoonful of vanilla and beat it firm. Put","https://archive.org/details/bostoncookingsch19hill_6","https://archive.org/download/bostoncookingsch19hill_6/bostoncookingsch19hill_6_djvu.txt","needs_review"
"bostoncookingsch19hill_6-3972","bostoncookingsch19hill_6","american-cookery-magazine","rev2","1896","the  rounds  of  pastry  set  on  to  a","an egg; when smooth beat in a whole egg, then pipe the mixture (chou-pastej on to the edge of the rounds of pastry set on to a baking sheet. Bake in an oven of good heat at the bottom. It will take from fifteen to twenty minutes. Have ready, hulled, washed and drained, a basket of strawber- ries; cut the berries in halves and mix them with sugar; mix a cup of thick cream with three tablespoonfuls of sugar and half a tea- spoonful of vanilla and beat it firm. Put the prepared berries into the open space in the tarts and pipe the cream above them; sprinkle the cream with blanched-and- chopped pistachio nuts. When cream is not available, put a generous spoonful of","https://archive.org/details/bostoncookingsch19hill_6","https://archive.org/download/bostoncookingsch19hill_6/bostoncookingsch19hill_6_djvu.txt","needs_review"
"bostoncookingsch19hill_6-3982","bostoncookingsch19hill_6","american-cookery-magazine","rev2","1896","the  tarts  and  pipe  the  cream  above  them;","three tablespoonfuls of sugar and half a tea- spoonful of vanilla and beat it firm. Put the prepared berries into the open space in the tarts and pipe the cream above them; sprinkle the cream with blanched-and- chopped pistachio nuts. When cream is not available, put a generous spoonful of ''English cream"" (the mixture used as a fining for cream cakes and eclairs J in each tart and pile the strawberries above it. The pastry is best when hot. Snow Cake Beat three-fourths a cup of butter to a cream and gradually beat in one cup and a half of","https://archive.org/details/bostoncookingsch19hill_6","https://archive.org/download/bostoncookingsch19hill_6/bostoncookingsch19hill_6_djvu.txt","needs_review"
"bostoncookingsch19hill_6-3988","bostoncookingsch19hill_6","american-cookery-magazine","rev2","1896","each  tart  and    pile   the  strawberries  above","not available, put a generous spoonful of ''English cream"" (the mixture used as a fining for cream cakes and eclairs J in each tart and pile the strawberries above it. The pastry is best when hot. Snow Cake Beat three-fourths a cup of butter to a cream and gradually beat in one cup and a half of granulated sugar. Sift together, several times, two cups of flour, one cup of cornstarch and three level teaspoonfuls of baking pow- der; add to the butter and sugar, alternately, with one cup","https://archive.org/details/bostoncookingsch19hill_6","https://archive.org/download/bostoncookingsch19hill_6/bostoncookingsch19hill_6_djvu.txt","needs_review"
"bostoncookingsch19hill_7-4458","bostoncookingsch19hill_7","american-cookery-magazine","rev2","1896","a  smooth  paste;  roll  into  a  sheet  and","and mix together thoroughly, to form a smooth paste; roll into a sheet and cut into half-inch cubes, or roll in the hands into balls, half an inch in di- ameter. Fry the cubes or balls in in a circle, and set the minions above the toast. Fill the space in the center with sliced bananas, fried in deep fat. Serve with a rich mushroom sauce, in a dish apart. SEASONABLE RECIPES","https://archive.org/details/bostoncookingsch19hill_7","https://archive.org/download/bostoncookingsch19hill_7/bostoncookingsch19hill_7_djvu.txt","needs_review"
"bostoncookingsch19hill_7-4487","bostoncookingsch19hill_7","american-cookery-magazine","rev2","1896","panada,  cook  grated  crumbs  (not  crust)","fiber. Add one-third a cup of bread panada and pound again, until the two are evenly blended. To make the panada, cook grated crumbs (not crust) of stale bread, in an equal measure of milk or broth, to a smooth paste. If this be cooked in a double boiler, stir occasionally; if cooked directly over the fire it must be stirred constantly. More liquid may be needed. Cool the panada before add- ing it to the meat. Add to the smooth mixture two ta- blespoonfuls of thick brown sauce (cold) , two tablespoon- fuls of butter, and half a tea- spoonful of salt and paprika ;","https://archive.org/details/bostoncookingsch19hill_7","https://archive.org/download/bostoncookingsch19hill_7/bostoncookingsch19hill_7_djvu.txt","needs_review"
"bostoncookingsch19hill_7-4489","bostoncookingsch19hill_7","american-cookery-magazine","rev2","1896","milk  or  broth,  to  a  smooth  paste.  If","are evenly blended. To make the panada, cook grated crumbs (not crust) of stale bread, in an equal measure of milk or broth, to a smooth paste. If this be cooked in a double boiler, stir occasionally; if cooked directly over the fire it must be stirred constantly. More liquid may be needed. Cool the panada before add- ing it to the meat. Add to the smooth mixture two ta- blespoonfuls of thick brown sauce (cold) , two tablespoon- fuls of butter, and half a tea- spoonful of salt and paprika ; pound smooth after the ad- dition of the sauce and again","https://archive.org/details/bostoncookingsch19hill_7","https://archive.org/download/bostoncookingsch19hill_7/bostoncookingsch19hill_7_djvu.txt","needs_review"
"bostoncookingsch19hill_7-4507","bostoncookingsch19hill_7","american-cookery-magazine","rev2","1896","paste  after  each  egg  is","Then add two raw eggs, one at a time, pounding and mix- ing the whole to a smooth paste after each egg is added. When smooth press through a puree sieve and it is ready to use. back of the range ; let stay until the vine- gar is well reduced, then add a cup of brown sauce (two tablespoonfuls of butter, three of browned flour, one cup of brown stock), a tablespoonful of glaze, one-fourth a teaspoonful. each. of salt and pepper and a tablespoonful of chutney, and let simmer ten minutes :","https://archive.org/details/bostoncookingsch19hill_7","https://archive.org/download/bostoncookingsch19hill_7/bostoncookingsch19hill_7_djvu.txt","needs_review"
